教科書名,学年,節,単元,単語,意味
New Horizon,中3,3,7,extend(ing),…を広げる
New Horizon,中3,3,7,nuclear weapon(s),核兵器
New Horizon,中3,3,7,Peace Memorial Park,平和記念公園
New Horizon,中3,3,7,Barack Obama,バラク・オバマ
New Horizon,中3,3,7,sitting,現職の
New Horizon,中3,3,7,guest book,記名帳
New Horizon,中3,3,7,agony,激しい痛み
New Horizon,中3,3,7,paper crane(s),折り鶴
New Horizon,中2,3,8,check,…を調べる
New Horizon,中2,3,8,however,しかしながら
New Horizon,中2,3,8,easy,簡単な
New Horizon,中2,3,8,ago,…前に
New Horizon,中2,3,8,ancient,古代の
New Horizon,中2,3,8,Egyptian(s),エジプト人
New Horizon,中2,3,8,put,…を置く
New Horizon,中2,3,8,stick(s),棒
New Horizon,中2,3,8,shadow(s),影
New Horizon,中2,3,8,told,伝えた
New Horizon,中2,3,8,time keeping,時間の計測
New Horizon,中2,3,8,long ago,ずっと前に
New Horizon,中2,3,8,some of,…のうちいくつか
New Horizon,中2,3,8,measure,…をはかる
New Horizon,中2,3,8,without,…なしで
New Horizon,中2,3,8,pot(s),つぼ、かめ
New Horizon,中2,3,8,hole(s),穴
New Horizon,中2,3,8,decrease(d),減る
New Horizon,中2,3,8,line(s),線
New Horizon,中2,3,8,fire,火
New Horizon,中2,3,8,burn(ed),…を燃やす
New Horizon,中2,3,8,candle(s),ろうそく
New Horizon,中2,3,8,gave,giveの過去形
New Horizon,中2,3,8,at night,夜には
New Horizon,中2,3,8,little by little,少しずつ
New Horizon,中2,3,8,mechanical,機械の
New Horizon,中2,3,8,weight(s),おもり
New Horizon,中2,3,8,power,…に動力を供給する
New Horizon,中2,3,8,hour,時刻
New Horizon,中2,3,8,bell(s),かね(の音)
New Horizon,中2,3,8,move,…を動かす
New Horizon,中2,3,8,improve(d),…を改善する
New Horizon,中2,3,8,light,軽い
New Horizon,中2,3,8,eventually,最後には
New Horizon,中2,3,8,began,始めた
New Horizon,中2,3,8,carry,…を(持ち)運ぶ
New Horizon,中2,3,8,type(s),種類
New Horizon,中2,3,8,result,結果
New Horizon,中2,3,8,invention(s),発明
New Horizon,中2,3,8,effort(s),努力
New Horizon,中2,3,8,even,…でさえ
New Horizon,中2,3,8,recognize,…を認識する
New Horizon,中2,3,8,idea(s),アイディア
New Horizon,中2,3,8,"technology, technologies",(科学)技術
New Horizon,中2,3,8,wisdom,知恵、英知
New Horizon,中2,3,8,it is time to,…すべき時である
New Horizon,中1,4,1,aren't,～ではない
New Horizon,中1,4,1,"puppy, puppies",子犬
New Horizon,中1,4,1,of,〜の
New Horizon,中1,4,1,someday,いつか
New Horizon,中1,4,1,they,彼らは、彼女らは、それらは
New Horizon,中1,4,1,animal,動物
New Horizon,中1,4,1,visit,訪れる
New Horizon,中1,4,1,Japan,日本
New Horizon,中1,4,1,many,たくさんの
New Horizon,中1,4,1,one of,〜の一つ
New Horizon,中1,4,1,a lot of,たくさんの
New Horizon,中1,4,1,How many ...?,いくつ？
New Horizon,中1,4,1,they're,they areの短縮形
New Horizon,中2,4,1,perfect,完璧な
New Horizon,中2,4,1,homestay,ホームステイ
New Horizon,中2,4,1,advice,アドバイス
New Horizon,中2,4,1,member,メンバー
New Horizon,中2,4,1,guest,客
New Horizon,中2,4,1,follow,…に従う
New Horizon,中2,4,1,rule(s),規則
New Horizon,中2,4,1,host,ホスト
New Horizon,中2,4,1,have to,…しなければならない
New Horizon,中3,4,1,prepared,準備された
New Horizon,中3,4,1,disaster,災害
New Horizon,中3,4,1,shelter,避難所
New Horizon,中3,4,1,store,蓄える
New Horizon,中3,4,1,case,場合
New Horizon,中3,4,1,extinguisher,消火器
New Horizon,中3,4,1,in case of,…の場合には
New Horizon,中1,4,2,noon,正午
New Horizon,中1,4,2,last,最後の
New Horizon,中1,4,2,like,〜のような
New Horizon,中1,4,2,o'clock,〜時
New Horizon,中1,4,2,time,時間、時刻
New Horizon,中1,4,2,afternoon,午後
New Horizon,中1,4,2,sport(s),スポーツ
New Horizon,中1,4,2,a.m.,午前
New Horizon,中1,4,2,p.m.,午後
New Horizon,中1,4,2,basketball,バスケットボール
New Horizon,中1,4,2,sound,〜に聞こえる
New Horizon,中1,4,2,subject,教科
New Horizon,中1,4,2,science,理科
New Horizon,中2,4,2,must,…しなければならない
New Horizon,中2,4,2,shower(s),シャワー
New Horizon,中2,4,2,limit,制限
New Horizon,中2,4,2,mustn't,…してはならない
New Horizon,中2,4,2,save,節約する
New Horizon,中2,4,2,take,取る
New Horizon,中3,4,2,done,された、終えた
New Horizon,中3,4,2,prepare,準備する
New Horizon,中3,4,2,emergency,緊急の
New Horizon,中3,4,2,kit,道具一式
New Horizon,中3,4,2,recommend(ed),勧めた
New Horizon,中3,4,2,earthquake,地震
New Horizon,中1,4,3,front,前
New Horizon,中1,4,3,nervous,緊張して
New Horizon,中1,4,3,worry,心配する
New Horizon,中1,4,3,yourself,あなた（たち）自身
New Horizon,中1,4,3,sheep,羊
New Horizon,中1,4,3,kiwi,キーウィ
New Horizon,中1,4,3,right,正しい
New Horizon,中1,4,3,turn,番
New Horizon,中1,4,3,please,どうぞ、お願いします
New Horizon,中1,4,3,look,見る
New Horizon,中1,4,3,enjoy oneself,楽しむ
New Horizon,中1,4,3,look at,〜を見る
New Horizon,中1,4,3,it,それを
New Horizon,中1,4,3,we,私たち
New Horizon,中2,4,3,elderly,年配の
New Horizon,中2,4,3,couple,夫婦、カップル
New Horizon,中2,4,3,living room,居間
New Horizon,中2,4,3,finish,…を終える
New Horizon,中2,4,3,nothing,何も〜ない
New Horizon,中2,4,3,should,…すべきだ
New Horizon,中2,4,3,plate,皿
New Horizon,中2,4,3,hurt,…を傷つける
New Horizon,中2,4,3,feeling(s),感情
New Horizon,中3,4,3,several,いくつかの
New Horizon,中3,4,3,bridge,かけ橋
New Horizon,中3,4,3,between,…の間で
New Horizon,中3,4,3,energetic,エネルギッシュな
New Horizon,中3,4,3,encourage(d),…を励ます
New Horizon,中3,4,3,personality,性格
New Horizon,中3,4,3,hit,襲う
New Horizon,中3,4,3,comfort(ed),…を元気づける
New Horizon,中3,4,3,nearby,近くの
New Horizon,中3,4,3,safe,安全な
New Horizon,中3,4,3,the Great East Japan Earthquake,東日本大震災
New Horizon,中3,4,3,Taylor Anderson,テイラー・アンダーソン
New Horizon,中3,4,3,ALT,外国語指導補助教員
New Horizon,中3,4,3,all the time,常に
New Horizon,中3,4,3,rode,乗った
New Horizon,中3,4,3,bicycle,自転車
New Horizon,中3,4,3,toward,…に向かって
New Horizon,中3,4,3,apartment,アパート
New Horizon,中3,4,3,caught,捕まった
New Horizon,中3,4,3,tsunami,津波
New Horizon,中3,4,3,sudden,突然の
New Horizon,中3,4,3,news,知らせ
New Horizon,中3,4,3,shortly,まもなく
New Horizon,中3,4,3,corner(s),コーナー
New Horizon,中3,4,3,exchange,交流
New Horizon,中3,4,3,program(s),プログラム
New Horizon,中3,4,3,support,…を支える、支援する
New Horizon,中3,4,3,ordinary,ふつうの、通常の
New Horizon,中3,4,3,crisis,危機
New Horizon,中3,4,3,be caught in,…にあう
New Horizon,中3,4,3,bring ... together,…を団結させる
New Horizon,中3,4,3,keep on ...ing,…し続ける
New Horizon,中3,4,3,no longer,もはや…ない
New Horizon,中3,4,3,That's very kind of you.,ご親切にどうも。
New Horizon,中3,4,3,would like ... to ~,〜したいのですが
New Horizon,中1,4,4,fun,楽しみ
New Horizon,中1,4,4,long,長い
New Horizon,中1,4,4,song,歌
New Horizon,中1,4,4,fine,元気な、晴れた
New Horizon,中1,4,4,pet,ペット
New Horizon,中1,4,4,stop,止まる
New Horizon,中1,4,4,eat,食べる
New Horizon,中1,4,4,sad,悲しい
New Horizon,中1,4,4,eel,うなぎ
New Horizon,中1,4,4,gift,贈り物
New Horizon,中1,4,4,man,男性
New Horizon,中1,4,4,bench,ベンチ
New Horizon,中1,4,4,picture,絵、写真
New Horizon,中1,4,4,basket,かご
New Horizon,中1,4,4,under,〜の下に
New Horizon,中1,4,4,kitchen,台所
New Horizon,中1,4,4,table,テーブル
New Horizon,中1,4,4,all,すべて
New Horizon,中1,4,4,poster,ポスター
New Horizon,中1,4,4,age,年齢
New Horizon,中1,4,4,movie,映画
New Horizon,中1,4,4,student,生徒
New Horizon,中1,4,4,much,とても、たくさん
New Horizon,中1,4,4,starter,先発選手
New Horizon,中1,4,4,famous,有名な
New Horizon,中1,4,4,tell,話す、教える
New Horizon,中1,4,4,elementary school,小学校
New Horizon,中1,4,4,junior high school,中学校
New Horizon,中1,4,4,every,毎〜
New Horizon,中1,4,4,big,大きい
New Horizon,中1,4,4,player,選手
New Horizon,中1,4,4,very much,とても
New Horizon,中1,4,4,every day,毎日
New Horizon,中1,4,4,want to be,～になりたい
New Horizon,中2,4,4,answer,答える
New Horizon,中2,4,4,enter,…に入る
New Horizon,中2,4,4,explain,…を説明する
New Horizon,中2,4,4,felt,感じた
New Horizon,中2,4,4,end,終わり
New Horizon,中2,4,4,kept,続けた
New Horizon,中2,4,4,carefully,注意深く
New Horizon,中2,4,4,take off,…を脱ぐ
New Horizon,中2,4,4,feel like ...ing,…したい気がする
New Horizon,中2,4,4,each other,お互い
New Horizon,中2,4,4,keep ...ing,…し続ける
New Horizon,中2,4,4,in the future,将来に
New Horizon,中2,4,4,couldn't,できなかった
New Horizon,中2,4,5,vegetarian,菜食主義者
New Horizon,中2,4,5,worried,心配している
New Horizon,中2,4,5,meals,食事
New Horizon,中2,4,5,hot springs,温泉
New Horizon,中2,4,5,swimsuit,水着
New Horizon,中2,4,5,table manners,テーブルマナー
New Horizon,中2,4,5,customs,習慣
New Horizon,中2,4,6,Mrs.,…夫人
New Horizon,中2,4,6,precious,貴重な
New Horizon,中2,4,6,able,できる
New Horizon,中2,4,6,introduce,…を紹介する
New Horizon,中2,4,6,be able to,…することができる
New Horizon,中2,4,6,"Best wishes,",敬具
New Horizon,中1,5,1,as,〜として
New Horizon,中1,5,1,tour,ツアー
New Horizon,中1,5,1,guide,ガイド
New Horizon,中1,5,1,write,書く
New Horizon,中1,5,1,blog,ブログ
New Horizon,中1,5,1,local,地元の
New Horizon,中1,5,1,beautiful,美しい
New Horizon,中1,5,1,spot,場所、スポット
New Horizon,中1,5,1,his,彼の
New Horizon,中1,5,1,brother,兄弟、兄
New Horizon,中1,5,1,year,年、歳
New Horizon,中1,5,1,old,年をとった
New Horizon,中1,5,1,work,働く
New Horizon,中1,5,1,nature,自然
New Horizon,中1,5,1,... year(s) old,〜歳です
New Horizon,中1,5,1,enjoy ...ing,〜することを楽しむ
New Horizon,中1,5,1,a lot,たくさん
New Horizon,中2,5,1,universal,普遍的な、万人の
New Horizon,中2,5,1,design,デザイン、設計
New Horizon,中2,5,1,fair,フェア、見本市
New Horizon,中2,5,1,bottle(s),ボトル、瓶
New Horizon,中2,5,1,automatic,自動の
New Horizon,中2,5,1,adjustable,調節可能な
New Horizon,中2,5,1,public,公共の
New Horizon,中2,5,1,touch,触る
New Horizon,中2,5,1,product(s),製品
New Horizon,中2,5,1,"facility, facilities",施設
New Horizon,中2,5,1,city hall,市役所
New Horizon,中2,5,1,date,日付
New Horizon,中2,5,1,place,場所
New Horizon,中3,5,1,internet,インターネット
New Horizon,中3,5,1,person,人
New Horizon,中3,5,1,image,画像
New Horizon,中3,5,1,print(ed),印刷された
New Horizon,中3,5,1,leader,指導者
New Horizon,中3,5,1,greatly,大いに
New Horizon,中3,5,1,born,生まれた
New Horizon,中3,5,1,national,国の
New Horizon,中3,5,1,non-violence,非暴力
New Horizon,中3,5,1,Mahatma Gandhi,マハトマ・ガンディー
New Horizon,中3,5,1,Indian,インドの
New Horizon,中3,5,1,on the internet,インターネットで
New Horizon,中1,5,2,does,doの三人称単数現在形
New Horizon,中1,5,2,has,have の3人称単数Sの形
New Horizon,中1,5,2,there,そこに、そこで
New Horizon,中1,5,2,surf,サーフィンをする
New Horizon,中1,5,2,life,生活、人生
New Horizon,中1,5,2,question,質問
New Horizon,中1,5,2,weekend,週末
New Horizon,中1,5,2,swim,泳ぐ
New Horizon,中1,5,2,sometimes,ときどき
New Horizon,中1,5,2,dolphin,イルカ
New Horizon,中1,5,2,doesn't,does notの短縮形
New Horizon,中2,5,2,staff,スタッフ、職員
New Horizon,中2,5,2,tap,軽くたたく
New Horizon,中2,5,2,castanets,カスタネット
New Horizon,中2,5,2,both,両方
New Horizon,中2,5,2,left-handed,左利きの
New Horizon,中2,5,2,right-handed,右利きの
New Horizon,中2,5,2,over here,こちらへ
New Horizon,中2,5,2,thanks to,〜のおかげで
New Horizon,中3,5,2,independence,独立
New Horizon,中3,5,2,violence,暴力
New Horizon,中3,5,2,fight,戦う
New Horizon,中3,5,2,protest,抗議する
New Horizon,中3,5,2,tough,厳しい
New Horizon,中3,5,2,fast(s),断食
New Horizon,中3,5,2,human rights,人権
New Horizon,中3,5,2,go on,続く
New Horizon,中1,5,3,cafe,カフェ
New Horizon,中1,5,3,website,ウェブサイト
New Horizon,中1,5,3,popular,人気のある
New Horizon,中1,5,3,owner,所有者
New Horizon,中1,5,3,know,知っている
New Horizon,中1,5,3,patty,パティ
New Horizon,中1,5,3,fried,揚げた、炒めた
New Horizon,中1,5,3,top,上、頂上
New Horizon,中1,5,3,wonderful,すばらしい
New Horizon,中1,5,3,restaurant,レストラン
New Horizon,中1,5,3,friendly,親切な
New Horizon,中1,5,3,dish,料理、皿
New Horizon,中1,5,3,fried egg,目玉焼き
New Horizon,中1,5,3,on top of,〜の上に
New Horizon,中2,5,3,heavy,重い
New Horizon,中2,5,3,useful,役に立つ、便利な
New Horizon,中2,5,3,sign,標識、看板
New Horizon,中2,5,3,young,若い、幼い
New Horizon,中2,5,3,ramp,スロープ、傾斜路
New Horizon,中2,5,3,stair(s),階段
New Horizon,中2,5,3,wheelchair,車椅子
New Horizon,中2,5,3,pull,引く
New Horizon,中2,5,3,baggage,手荷物
New Horizon,中2,5,3,"baby, babies",赤ちゃん
New Horizon,中2,5,3,presentation,発表、プレゼンテーション
New Horizon,中2,5,3,mean,意味する
New Horizon,中3,5,3,lawyer,弁護士
New Horizon,中3,5,3,British,英国の
New Horizon,中3,5,3,discrimination,差別
New Horizon,中3,5,3,freely,自由に
New Horizon,中3,5,3,sidewalk,歩道
New Horizon,中3,5,3,accept,…を受け入れる
New Horizon,中3,5,3,law,法律
New Horizon,中3,5,3,unfair,不公平な
New Horizon,中3,5,3,stood,立った
New Horizon,中3,5,3,arrest(ed),…を逮捕する
New Horizon,中3,5,3,jail(s),刑務所
New Horizon,中3,5,3,non-violent,非暴力の
New Horizon,中3,5,3,effective,効果的な
New Horizon,中3,5,3,at that time,その当時
New Horizon,中3,5,3,go out,外出する
New Horizon,中3,5,3,even if,たとえ…だとしても
New Horizon,中3,5,3,colony,植民地
New Horizon,中3,5,3,produce,…を生産する
New Horizon,中3,5,3,tax,税金
New Horizon,中3,5,3,expensive,高価な
New Horizon,中3,5,3,follower(s),支持者
New Horizon,中3,5,3,thousand(s),"1,000(の)"
New Horizon,中3,5,3,kilometer(s),キロメートル
New Horizon,中3,5,3,march,行進
New Horizon,中3,5,3,peaceful,平和な
New Horizon,中3,5,3,legacy,遺産
New Horizon,中3,5,3,"Martin Luther King, Jr.",マーティン・ルーサー・キング・ジュニア
New Horizon,中3,5,3,Nelson Mandela,ネルソン・マンデラ
New Horizon,中3,5,3,in those days,そのころは
New Horizon,中3,5,3,thousands of,何千もの
New Horizon,中3,5,3,way to ...,…する方法
New Horizon,中3,5,3,independence,独立
New Horizon,中3,5,3,non-violence,非暴力
New Horizon,中3,5,3,texting,（携帯電話などで）メッセージを送ること
New Horizon,中3,5,3,ban,禁止する
New Horizon,中3,5,3,electronic,電子の
New Horizon,中3,5,3,device,装置
New Horizon,中3,5,3,cross,横断する
New Horizon,中3,5,3,decision,決定
New Horizon,中3,5,3,bother,悩ませる
New Horizon,中3,5,3,common,共通の、よくある
New Horizon,中1,5,4,Why don't you ～?,～しませんか。
New Horizon,中2,5,4,American,アメリカの、アメリカ人
New Horizon,中2,5,4,professor,教授
New Horizon,中2,5,4,childhood,子供時代
New Horizon,中2,5,4,remove,取り除く
New Horizon,中2,5,4,barrier(s),障壁、バリア
New Horizon,中2,5,4,disabled,障害のある
New Horizon,中2,5,4,regardless,〜に関係なく
New Horizon,中2,5,4,ability,能力
New Horizon,中2,5,4,situation,状況
New Horizon,中2,5,4,found(ed),設立した
New Horizon,中2,5,4,center,センター、中心
New Horizon,中2,5,4,spread,広める、広がる
New Horizon,中2,5,4,accessible,アクセスしやすい、利用しやすい
New Horizon,中2,5,4,(1970)s,1970年代
New Horizon,中2,5,4,regardless of,〜に関係なく
New Horizon,中3,5,4,report,報告する
New Horizon,中3,5,4,position,位置、ポジション
New Horizon,中3,5,4,chance,機会
New Horizon,中3,5,4,teammate,チームメイト
New Horizon,中3,5,4,get the most out of,～を最大限に活用する
New Horizon,中3,5,4,opportunity,機会
New Horizon,中3,5,4,teen,10代の若者
New Horizon,中3,5,4,core,中心
New Horizon,中3,5,4,ensure,保証する
New Horizon,中3,5,4,sort,分類する
New Horizon,中3,5,4,warehouse,倉庫
New Horizon,中3,5,4,distribute,分配する
New Horizon,中3,5,4,client,依頼人
New Horizon,中3,5,4,one-day,1日限りの
New Horizon,中3,5,4,riverbank,川岸
New Horizon,中3,5,4,wetland,湿地帯
New Horizon,中3,5,4,biologically,生物学的に
New Horizon,中3,5,4,form,形成する
New Horizon,中3,5,4,diverse,多様な
New Horizon,中3,5,4,migratory bird,渡り鳥
New Horizon,中3,5,4,rain gear,雨具
New Horizon,中3,5,4,bug spray,虫よけスプレー
New Horizon,中3,5,4,sunscreen,日焼け止め
New Horizon,中3,5,4,provide,提供する
New Horizon,中3,5,4,one-on-one,1対1の
New Horizon,中3,5,4,difficulty,困難
New Horizon,中3,5,4,supervision,指揮
New Horizon,中3,5,4,guidance,助言
New Horizon,中3,5,4,are also expected to,～することも期待される
New Horizon,中3,5,4,leadership,リーダーシップ
New Horizon,中3,5,4,management,管理
New Horizon,中3,5,4,nursing home,介護施設
New Horizon,中3,5,4,available,利用できる
New Horizon,中3,5,4,formally,公式に
New Horizon,中3,5,4,via,～を使って
New Horizon,中3,5,4,transportation,交通機関
New Horizon,中3,5,4,fill,満たす
New Horizon,中1,6,1,say,言う
New Horizon,中1,6,1,him,彼を、彼に
New Horizon,中1,6,1,everything,すべてのこと
New Horizon,中1,6,1,show,ショー、見せる
New Horizon,中1,6,1,her,彼女を、彼女に、彼女の
New Horizon,中1,6,1,performer,演者、パフォーマー
New Horizon,中1,6,1,the U.K.,イギリス
New Horizon,中1,6,1,together,一緒に
New Horizon,中1,6,1,let's,〜しましょう
New Horizon,中1,6,1,Why don't we ...?,〜しませんか？
New Horizon,中1,6,1,how's,how isの短縮形
New Horizon,中2,6,1,trivia,クイズ
New Horizon,中2,6,1,quiz,クイズ
New Horizon,中2,6,1,court,コート
New Horizon,中2,6,1,than,～よりも
New Horizon,中3,6,1,backpack,バックパック
New Horizon,中3,6,1,overseas,海外へ（で）
New Horizon,中3,6,1,unused,使われていない
New Horizon,中3,6,1,supply,必需品
New Horizon,中3,6,1,abroad,海外へ（で）
New Horizon,中3,6,1,donate,寄付する
New Horizon,中3,6,1,this way,このようにして
New Horizon,中3,6,1,main,主な
New Horizon,中3,6,1,campaign,キャンペーン
New Horizon,中1,6,2,minute,分
New Horizon,中1,6,2,wait,待つ
New Horizon,中1,6,2,whose,だれの
New Horizon,中1,6,2,yours,あなた（たち）のもの
New Horizon,中1,6,2,mine,私のもの
New Horizon,中1,6,2,maybe,たぶん、もしかすると
New Horizon,中1,6,2,careful,注意深い
New Horizon,中1,6,2,crowded,混雑した
New Horizon,中1,6,2,history,歴史
New Horizon,中1,6,2,still,まだ、依然として
New Horizon,中1,6,2,over,〜を超えて、〜以上
New Horizon,中1,6,2,start,始まる
New Horizon,中1,6,2,ticket,チケット、切符
New Horizon,中1,6,2,Thanks.,ありがとう
New Horizon,中1,6,2,be careful with,〜に気をつけて
New Horizon,中1,6,2,How old ...?,何歳ですか？
New Horizon,中2,6,2,survey,調査
New Horizon,中2,6,2,curling,カーリング
New Horizon,中2,6,2,more,もっと
New Horizon,中2,6,2,strategy,戦略
New Horizon,中2,6,2,skill,技術
New Horizon,中2,6,2,most,最も
New Horizon,中3,6,2,Afghanistan,アフガニスタン
New Horizon,中3,6,2,definitely,絶対に
New Horizon,中3,6,2,so far,これまでのところ
New Horizon,中1,6,3,cushion,クッション、座布団
New Horizon,中1,6,3,different,違う、異なった
New Horizon,中1,6,3,role,役、役割
New Horizon,中1,6,3,use,使う
New Horizon,中1,6,3,only,ただ〜だけ
New Horizon,中1,6,3,prop,小道具
New Horizon,中1,6,3,which,どちら、どれ
New Horizon,中1,6,3,or,または
New Horizon,中1,6,3,casual,普段着の、カジュアルな
New Horizon,中1,6,3,large,大きい
New Horizon,中1,6,3,collection,コレクション、収集物
New Horizon,中1,6,3,comic storytelling,（落語や漫談のような）話芸
New Horizon,中1,6,3,hand,手
New Horizon,中1,6,3,towel,タオル
New Horizon,中1,6,3,wear,着る
New Horizon,中1,6,3,clothes,服
New Horizon,中2,6,3,graph,グラフ
New Horizon,中2,6,3,percent,パーセント
New Horizon,中2,6,3,conclusion,結論
New Horizon,中2,6,3,half,半分
New Horizon,中2,6,3,better,より良い
New Horizon,中2,6,3,according to,～によると
New Horizon,中2,6,3,as for,～に関しては
New Horizon,中2,6,3,such as,～のような
New Horizon,中2,6,3,in conclusion,結論として
New Horizon,中2,6,3,more than,～以上
New Horizon,中3,6,3,imagine,想像する
New Horizon,中3,6,3,illiterate,読み書きのできない
New Horizon,中3,6,3,son,息子
New Horizon,中3,6,3,daughter,娘
New Horizon,中3,6,3,ready,用意ができて
New Horizon,中3,6,3,air,空気
New Horizon,中3,6,3,service,サービス
New Horizon,中3,6,3,globe,地球
New Horizon,中3,6,3,connect,結ぶ
New Horizon,中3,6,3,border,国境
New Horizon,中3,6,3,encourage ... to,～に…するよう促す
New Horizon,中3,6,3,most of,～の大部分
New Horizon,中3,6,3,be ready for,～の用意ができている
New Horizon,中3,6,3,in the open air,屋外で
New Horizon,中3,6,3,depend,頼る
New Horizon,中3,6,3,trade,貿易
New Horizon,中3,6,3,survival,存続
New Horizon,中3,6,3,Brazil,ブラジル
New Horizon,中3,6,3,Thailand,タイ
New Horizon,中3,6,3,import,輸入する
New Horizon,中3,6,3,quite,かなり
New Horizon,中3,6,3,coat,コート
New Horizon,中3,6,3,Asian,アジアの
New Horizon,中3,6,3,fact,事実
New Horizon,中3,6,3,sold,売られる
New Horizon,中3,6,3,exception,例外
New Horizon,中3,6,3,surrounded,囲まれている
New Horizon,中3,6,3,daily,日常の
New Horizon,中3,6,3,relationship,関係
New Horizon,中3,6,3,interdependent,相互に依存している
New Horizon,中3,6,3,beyond,～をこえたところに
New Horizon,中3,6,3,depend on,～に頼る
New Horizon,中3,6,3,in fact,実際に
New Horizon,中1,6,4,open,開ける
New Horizon,中1,6,4,close,閉める
New Horizon,中1,6,4,window,窓
New Horizon,中1,6,4,sure,もちろん
New Horizon,中1,6,4,problem,問題
New Horizon,中1,6,4,little,少し
New Horizon,中1,6,4,dark,暗い
New Horizon,中1,6,4,light,明かり、電気
New Horizon,中1,6,4,just,ちょうど、ただ
New Horizon,中1,6,4,moment,瞬間、ちょっとの間
New Horizon,中1,6,4,off,（スイッチの）オフ
New Horizon,中1,6,4,borrow,借りる
New Horizon,中1,6,4,help,助ける、手伝う
New Horizon,中1,6,4,homework,宿題
New Horizon,中1,6,4,No problem.,問題ないよ
New Horizon,中1,6,4,a little,少し
New Horizon,中1,6,4,turn on,（電気などを）つける
New Horizon,中1,6,4,help ... with ~,…が～するのを手伝う
New Horizon,中1,6,4,All right.,わかった、よろしい
New Horizon,中1,6,4,Just a moment.,ちょっと待って
New Horizon,中1,6,4,turn off,（電気などを）消す
New Horizon,中2,6,4,feedback,フィードバック
New Horizon,中2,6,4,speaker,話し手
New Horizon,中2,6,4,content,内容
New Horizon,中2,6,4,delivery,話し方、配達
New Horizon,中2,6,4,contact,接触
New Horizon,中2,6,4,comment,コメント
New Horizon,中2,6,4,topic,話題
New Horizon,中2,6,4,spoke,話した (speakの過去形)
New Horizon,中2,6,4,data,データ
New Horizon,中2,6,4,slide,スライド
New Horizon,中2,6,4,letter,文字
New Horizon,中2,6,4,as ... as,～と同じくらい
New Horizon,中3,6,4,mini debate,ミニディベート
New Horizon,中3,6,4,disagree,反対する
New Horizon,中3,6,4,judge,審判
New Horizon,中3,6,4,the United States,アメリカ合衆国
New Horizon,中3,6,4,variety,多様性
New Horizon,中3,6,4,amazing,驚くべき
New Horizon,中3,6,4,countryside,田舎
New Horizon,中3,6,4,seem,〜のように見える
New Horizon,中3,6,4,for one thing,一つには
New Horizon,中3,6,4,eat out,外食する
New Horizon,中3,6,4,not ... at all,全く〜ない
New Horizon,中3,6,4,announce,〜を発表する
New Horizon,中3,6,4,point(s),論点、点
New Horizon,中3,6,4,winner(s),勝者
New Horizon,中3,6,4,debate,ディベート
New Horizon,中3,6,4,move on,先へ進む
New Horizon,中1,6,5,hers,彼女のもの
New Horizon,中1,6,5,its,それの
New Horizon,中1,6,5,us,私たちを、私たちに
New Horizon,中1,6,5,ours,私たちのもの
New Horizon,中1,6,5,their,彼らの、彼女らの、それらの
New Horizon,中1,6,5,them,彼らを、彼女らを、それらを
New Horizon,中1,6,5,theirs,彼らのもの、彼女らのもの
New Horizon,中1,6,5,her,彼女の、彼女を、彼女に
New Horizon,中1,6,5,his,彼の、彼のもの
New Horizon,中3,6,5,electricity,電力
New Horizon,中3,6,5,cut,切る
New Horizon,中3,6,5,happen,起こる
New Horizon,中3,6,5,charge,･･･を充電する
New Horizon,中3,6,5,chart,図表
New Horizon,中3,6,5,coal,石炭
New Horizon,中3,6,5,natural gas,天然ガス
New Horizon,中3,6,5,relatively,比較的
New Horizon,中3,6,5,cheap,安価な
New Horizon,中3,6,5,furthermore,さらに
New Horizon,中3,6,5,fossil fuel(s),化石燃料
New Horizon,中3,6,5,carbon dioxide,二酸化炭素
New Horizon,中3,6,5,run out of,･･･を使い果たす
New Horizon,中3,6,5,energy,エネルギー
New Horizon,中3,6,5,control,･･･を管理する
New Horizon,中3,6,5,radiation,放射能
New Horizon,中3,6,5,handle,･･･を処理する
New Horizon,中3,6,5,sunshine,日光
New Horizon,中3,6,5,wind,風
New Horizon,中3,6,5,steam,蒸気
New Horizon,中3,6,5,wave(s),波
New Horizon,中3,6,5,renewable,再生可能な
New Horizon,中3,6,5,dangerous,危険な
New Horizon,中3,6,5,dam(s),ダム
New Horizon,中3,6,5,damage,･･･に損害を与える
New Horizon,中3,6,5,progress(ing),進歩する
New Horizon,中3,6,5,Denmark,デンマーク[国名]
New Horizon,中3,6,5,quarter,4分の1
New Horizon,中3,6,5,Iceland,アイスランド[国名]
New Horizon,中3,6,5,heat,熱
New Horizon,中3,6,5,solve,･･･を解決する
New Horizon,中3,6,5,progress,進歩
New Horizon,中3,6,5,Azerbaijan,アゼルバイジャン[国名]
New Horizon,中3,6,5,invent(ed),･･･を発明する
New Horizon,中3,6,5,lamp(s),明かり
New Horizon,中3,6,5,second(s),秒
New Horizon,中3,6,5,liter(s),リットル
New Horizon,中3,6,5,rainwater,雨水
New Horizon,中3,6,5,battery,電池
New Horizon,中3,6,5,sustainable,持続可能な
New Horizon,中3,6,5,consumer,消費者
New Horizon,中3,6,5,inventor,発明家
New Horizon,中3,6,5,Reyhan Jamalova,レイハン・ジャマロバ[人名]
New Horizon,中3,6,5,LED,発光ダイオード
New Horizon,中2,6,6,goodbye,さようなら
New Horizon,中2,6,6,shall,～しましょうか
